16 de janeiro de 2010 - 00h00	Um satélite meteorológico para o Brasil	OPINIÃO	Não tem imagem	Um satélite meteorológico para o Brasil e a capacidade de exportar.Além disso, não podemos esquecer de que as previsões meteorológicas nos ajudam a prever e a evitar os efeitos das catástrofes naturais que causam perdas de vidas humanas, de valor incalculável, de patrimônio e de infraestrutura avaliados em bilhões de reais. Os cenários de mudanças	https://www.estadao.com.br/noticias/geral,um-satelite-meteorologico-para-o-brasil,496919
16 de janeiro de 2010 - 00h00	Fapesp e desenvolvimento sustentável	ESPAÇO ABERTO	Não tem imagem	Fapesp e desenvolvimento sustentável de uma economia de baixo carbono.No seu artigo, o governador Serra menciona o apoio da Fapesp a pesquisas de relevância para o desenvolvimento sustentável. Como presidente da instituição, faço, a seguir, rápida referência às mais emblemáticas.O programa de pesquisa da Fapesp sobre mudança climática global	https://www.estadao.com.br/noticias/geral,fapesp-e-desenvolvimento-sustentavel,496934
29 de janeiro de 2010 - 18h06	Casa Branca vai triplicar financiamento à energia nuclear	SUSTENTABILIDADE	Não tem imagem	Casa Branca vai triplicar financiamento à energia nuclear climática, com incentivos para que a energia limpa se torne lucrativa. "E isso significa construir uma nova geração de usinas nucleares limpas e seguras neste país", disse ele. "Reativar a indústria nuclear é uma parte essencial de nossa resposta à mudança climática", disse o secretário de Energia dos EUA	https://sustentabilidade.estadao.com.br/noticias/geral,casa-branca-vai-triplicar-financiamento-a-energia-nuclear,503729
29 de janeiro de 2010 - 17h21	Mensagem atribuída a Bin Laden culpa EUA por aquecimento global	INTERNACIONAL	Não tem imagem	Mensagem atribuída a Bin Laden culpa EUA por aquecimento global por um boicote ao dólar "para libertar a humanidade da escravidão"."Todas as nações industrializadas, principalmente as grandes, são responsáveis pela crise do aquecimento global", diz a voz. "Esta é uma mensagem para o mundo inteiro, sobre aqueles que estão provocando as mudanças climáticas, deliberadamente	https://internacional.estadao.com.br/noticias/geral,mensagem-atribuida-a-bin-laden-culpa-eua-por-aquecimento-global,503710
29 de janeiro de 2010 - 13h59	Acordo de Copenhague não conterá aquecimento nos 2º C	SUSTENTABILIDADE	Não tem imagem	Acordo de Copenhague não conterá aquecimento nos 2º C O planos apresentados pelas principais economias do mundo para combater a mudança climática, sob o chamado Acordo de Copenhague, não são suficientes para evitar que as temperaturas globais excedam os 2º C acima de níveis pré-industriais, disse um importante especialista.   EUA adotam oficialmente	https://sustentabilidade.estadao.com.br/noticias/geral,acordo-de-copenhague-nao-contera-aquecimento-nos-2-c,503650
29 de janeiro de 2010 - 13h32	Bin Laden é mesmo um fanfarrão	POLÍTICA	Não tem imagem	Bin Laden é mesmo um fanfarrão O líder da organização genocida islâmica Al Qaeda, Osama Bin Laden, agora está preocupado com o aquecimento global. Ele responsabilizou os EUA pelas mudanças climáticas e pediu um boicote aos produtos americanos, com o objetivo de prejudicar a economia do país. Para ele, somente "soluções drásticas	https://politica.estadao.com.br/blogs/marcos-guterman/bin-laden-e-mesmo-um-fanfarrao/
29 de janeiro de 2010 - 09h27	Mudança climática já transforma setores da economia	ECONOMIA	Não tem imagem	Mudança climática já transforma setores da economia A mudança climática ocorrida neste verão, devido ao fenômeno ?El niño? e ao aumento do transporte da umidade do Norte para o Sul, entre outros fatores possíveis, está provocando mudanças em vários setores da economia, segundo reportagem de seis páginas do jornal Brasil Econômico sobre o tema	https://economia.estadao.com.br/blogs/radar-economico/mudanca-climatica-ja-transforma-varios-setores-da-economia/
29 de janeiro de 2010 - 09h03	Bin Laden fala de meio ambiente e Chomsky em nova gravação	INTERNACIONAL	Não tem imagem	Bin Laden fala de meio ambiente e Chomsky em nova gravação O líder da rede terrorista Al-Qaeda, Osama bin Laden, criticou as nações industrializadas por sua responsabilidade na mudança climática, em mensagem divulgada nesta sexta-feira, 29, pela rede catariana de televisão Al-Jazira, a segunda em menos de uma semana.   "Esta é uma mensagem ao mundo inteiro	https://internacional.estadao.com.br/noticias/geral,bin-laden-fala-de-meio-ambiente-e-chomsky-em-nova-gravacao,503526
29 de janeiro de 2010 - 00h00	A COP-15 e outros micos	SUSTENTABILIDADE	Não tem imagem	A COP-15 e outros micos climáticas", disse o coordenador do Programa de Mudanças Climáticas e Energia da WWF no Brasil, Carlos Rittl. "Não houve outro momento assim na história da humanidade. Foi um sentimento de frustração muito grande, no qual falharam negociadores e chefes de Estado."Ao final de duas semanas, as negociações	https://www.estadao.com.br/noticias/geral,a-cop-15-e-outros-micos,503386
29 de janeiro de 2010 - 00h00	Depois da queda	ESPAÇO ABERTO	Não tem imagem	Depois da queda , o projeto de lei sobre mudanças climáticas e sobre energia. São projetos dificílimos de aprovar na Câmara, pelos interesses que contrariam, e agora se tornam quase inviáveis sem considerável diluição, dada a resistência dos republicanos, que é também a de muitos democratas. Se o governo Obama for incapaz	https://www.estadao.com.br/noticias/geral,depois-da-queda,503412
29 de janeiro de 2010 - 00h00	Quase duas décadas sem sair do lugar	ESPAÇO ABERTO	Não tem imagem	Quase duas décadas sem sair do lugar entre os mais quentes).Também se discutiu ali que será preciso que os países industrializados contribuam com US$ 10 bilhões anuais até 2012 para ajudar os países mais pobres a enfrentar mudanças climáticas ("chegando a US$ 195 bilhões anuais em 2020"), mas até aqui nada aconteceu. Os países industrializados	https://www.estadao.com.br/noticias/geral,quase-duas-decadas-sem-sair-do-lugar,503411
29 de janeiro de 2010 - 00h00	China mostra em Davos disposição de mudar a economia	FÓRUM ECONÔMICO MUNDIAL	Não tem imagem	China mostra em Davos disposição de mudar a economia de Copenhague sobre mudança climática.Enquanto procuram demonstrar sua cidadania global, os chineses mantêm uma atitude modesta. Ultrapassaram a Alemanha no ano passado como potência exportadora número um e em breve podem tomar do Japão o posto de segunda maior economia, segundo projeções correntes. Mas sua	https://www.estadao.com.br/noticias/geral,china-mostra-em-davos-disposicao-de-mudar-a-economia,503332
28 de janeiro de 2010 - 19h31	Camex deve zerar alíquota para importar etanol dos EUA	ECONOMIA	Não tem imagem	Camex deve zerar alíquota para importar etanol dos EUA a União da Indústria de Cana-de-Açúcar (Unica) a pedir, no fim do ano passado, pela mudança: usar a desoneração como argumento para que o governo dos EUA derrube as suas barreiras contra o etanol brasileiro. "É um argumento que nós vamos tirar deles", disse o secretário.O secretário, porém, admitiu	https://economia.estadao.com.br/noticias/geral,camex-deve-zerar-aliquota-para-importar-etanol-dos-eua,503230
28 de janeiro de 2010 - 19h27	UE formaliza compromisso de redução de emissões de CO2	SUSTENTABILIDADE	Não tem imagem	UE formaliza compromisso de redução de emissões de CO2 das capacidades e experiência para integrar a mudança climática em seu modelo de crescimento e desenvolvimento, assim como em sua relação com terceiros", acrescentou.   Em linhas gerais, a carta também reitera o compromisso de continuar trabalhando por um acordo internacional sobre mudança climática que substitua	https://sustentabilidade.estadao.com.br/noticias/geral,ue-formaliza-compromisso-de-reducao-de-emissoes-de-co2,503226
28 de janeiro de 2010 - 18h35	Redução de vapor d'água pode explicar aquecimento menor	SUSTENTABILIDADE	Não tem imagem	Redução de vapor d'água pode explicar aquecimento menor A diminuição no ritmo do aquecimento global nos últimos anos pode ter sido causado por uma queda no vapor d'água da estratosfera, sugere um novo estudo.  Painel do clima continua confiável, dizem especialistas Frio extremo nos EUA é indício de mudança climática, diz estudo Embora o clima	https://sustentabilidade.estadao.com.br/noticias/geral,reducao-de-vapor-dagua-pode-explicar-aquecimento-menor,503195
28 de janeiro de 2010 - 17h29	Frio extremo nos EUA é indício de mudança climática, diz estudo	SUSTENTABILIDADE	Não tem imagem	Frio extremo nos EUA é indício de mudança climática, diz estudo O frio extremo no norte dos Estados Unidos mostra que a mudança climática pode ter efeitos graves, mesmo quando não causa aquecimento, disse um relatório divulgado na quinta-feira. Em geral, a mudança climática deve trazer invernos mais curtos e brandos	https://sustentabilidade.estadao.com.br/noticias/geral,frio-extremo-nos-eua-e-indicio-de-mudanca-climatica-diz-estudo,503156
28 de janeiro de 2010 - 15h37	Morram de inveja	CULTURA	Não tem imagem	Morram de inveja . Uma mudança climática, um fenômeno local, uma nuvem que paira sobre a cidade, modifica a paisagem do Recife. Sai o calor e entra o frio, o inverno substituindo o verão. Kleber deu a seu filme o formato de um falso documentário do Discovery Channel. Numa cena, um francês que possui uma pousada diz que o tempo	https://cultura.estadao.com.br/blogs/luiz-carlos-merten/morram-de-inveja/
28 de janeiro de 2010 - 11h44	ANÁLISE-Em discurso, Obama tenta aplacar ira dos americanos	INTERNACIONAL	Não tem imagem	ANÁLISE-Em discurso, Obama tenta aplacar ira dos americanos voltado sem sucesso para aprovar a reforma da saúde, Obama não teve escolha senão adotar uma mudança tática. "Os empregos devem ser nosso foco número 1 em 2010", disse Obama em seu discurso do Estado da União, na noite de quarta-feira (madrugada de quinta no Brasil	https://internacional.estadao.com.br/noticias/america-do-norte,analise-em-discurso-obama-tenta-aplacar-ira-dos-americanos,502957
28 de janeiro de 2010 - 10h00	Obama defende energia limpa para gerar empregos	SUSTENTABILIDADE	Não tem imagem	Obama defende energia limpa para gerar empregos de emissões. "Parece que a liderança democrática está se aferrando à legislação combinada de energia e mudança climática por enquanto. Embora ele não tenha dito 'limites e créditos', ele disse, sim, que (os democratas) irão pressionar por uma política climática abrangente	https://sustentabilidade.estadao.com.br/noticias/geral,obama-defende-energia-limpa-para-gerar-empregos,502896
28 de janeiro de 2010 - 00h00	China x EUA: boa governança ou democracia de consumo?	INTERNACIONAL	Não tem imagem	China x EUA: boa governança ou democracia de consumo? a uma robusta proeza tecnológica, os impactos social e geracional são ampliados e se estendem muito além do momento presente e do ambiente local (Pensem na mudança climática, um exemplo perfeito de como a aparente sanidade no varejo de, por exemplo, guiar um veículo utilitário esportivo cuspidor de carbono	https://www.estadao.com.br/noticias/geral,china-x-eua-boa-governanca-ou-democracia-de-consumo,502715
27 de janeiro de 2010 - 12h32	Obama deve enfocar empregos e déficit em discurso	ECONOMIA	Não tem imagem	Obama deve enfocar empregos e déficit em discurso a pressionar fortemente por sua ambiciosa agenda de um ano atrás, que em grande medida encontrou resistência significativa no Congresso. Entre as iniciativas mais antigas estão a reforma do sistema de saúde e nas regulações financeiras, uma nova estratégia energética que inclua o combate às mudanças climáticas	https://economia.estadao.com.br/noticias/geral,obama-deve-enfocar-empregos-e-deficit-em-discurso,502299
27 de janeiro de 2010 - 10h16	Relatório confirma derretimento de geleira	SUSTENTABILIDADE	https://busca.estadao.com.br/fotos/geleira_ariel_palacios_ae_interna.jpg	Relatório confirma derretimento de geleira Intergovernamental de Mudanças Climáticas (IPCC), o indiano Rajendra Pachauri, pediu desculpas por um parágrafo em seu relatório de 2007 que alertava para um risco "muito alto" de que os glaciares do Himalaia desapareceriam em torno de 2035. Os dados estavam errados. Entretanto, o diretor do WGMS, Wilfried	https://sustentabilidade.estadao.com.br/noticias/geral,relatorio-confirma-derretimento-de-geleira,502222
27 de janeiro de 2010 - 00h00	Executivo brasileiro lidera otimismo	FÓRUM ECONÔMICO MUNDIAL	Não tem imagem	Executivo brasileiro lidera otimismo às barreiras às importações da China e de outros países do Oriente. A contrapartida foi o temor da concorrência de baixo custo, manifestada basicamente por executivos ocidentais. A mudança climática aparece apenas em nono lugar na lista das preocupações. Foi apontada por 37% dos entrevistados (26% em 2009	https://www.estadao.com.br/noticias/geral,executivo-brasileiro-lidera-otimismo,501984
26 de janeiro de 2010 - 16h54	Jipe-robô Spirit para de rodar e vira sonda fixa em Marte	CIÊNCIA	https://busca.estadao.com.br/fotos/spiritfinis-int.jpg	Jipe-robô Spirit para de rodar e vira sonda fixa em Marte na superfície de Marte   A principal função do robô, nas próximas semanas, será preparar-se para enfrentar o inverno marciano. Se o Spirit sobreviver às condições climáticas adversas, continuará a fazer ciência a partir de sua posição final.   "Spirit não morreu, apenas entrou numa nova fase de sua longa vida	https://ciencia.estadao.com.br/noticias/geral,jipe-robo-spirit-para-de-rodar-e-vira-sonda-fixa-em-marte,501795
26 de janeiro de 2010 - 15h53	Cúpula de Clinton é mais popular que a de Davos, diz pesquisa	INTERNACIONAL	Não tem imagem	Cúpula de Clinton é mais popular que a de Davos, diz pesquisa empresariais, humanitários e celebridades reúnem-se para tratar de problemas nas áreas de educação, energia e mudança climática, saúde e fortalecimento econômico. O Fórum Econômico Mundial, iniciado em 1971, reúne os poderosos para debater e buscar soluções aos problemas	https://internacional.estadao.com.br/noticias/america-do-norte,cupula-de-clinton-e-mais-popular-que-a-de-davos-diz-pesquisa,501765
26 de janeiro de 2010 - 00h00	Banco reduz ações no mercado de CO2	AMBIENTE	Não tem imagem	Banco reduz ações no mercado de CO2 dos bancos para o mercado de carbono. Não sabemos se isso será temporário ou realmente uma debandada", afirmou o sócio e chefe da divisão global do escritório de advocacia Norton Rose, Anthony Hobley, responsável pela área de mudanças climáticas e financiamentos de projetos ligados ao comércio de carbono	https://www.estadao.com.br/noticias/geral,banco-reduz-acoes-no-mercado-de-co2,501392
25 de janeiro de 2010 - 23h30	Estudar no meio da floresta	EDUCAÇÃO	Não tem imagem	Estudar no meio da floresta na região não é obstáculo para pesquisadores como Rodrigues, que estuda no doutorado a vegetação de campina, típica da região. "Investigo a capacidade dessa vegetação diante das mudanças climáticas", explica o biólogo, que já foi à Serra do Cachimbo, no Pará, e prepara visitas a dois parques, o Nacional	https://educacao.estadao.com.br/noticias/geral,estudar-no-meio-da-floresta,501347
25 de janeiro de 2010 - 17h33	Só estagnação econômica pode reduzir aquecimento global, diz estudo	SUSTENTABILIDADE	Não tem imagem	Só estagnação econômica pode reduzir aquecimento global, diz estudo econômica) em 95%.O problema é que a intensidade vem aumentando ao longo desta década.Para reverter essa tendência, o estudo destaca que seria necessário um esforço político muito superior ao apresentado durante a Conferência de Mudança Climática em Copenhague, em dezembro do ano passado.Justamente	https://sustentabilidade.estadao.com.br/noticias/geral,so-estagnacao-economica-pode-reduzir-aquecimento-global-diz-estudo,501246
25 de janeiro de 2010 - 11h00	Bill Gates teme que verba climática prive saúde de ajuda	SUSTENTABILIDADE	Não tem imagem	Bill Gates teme que verba climática prive saúde de ajuda Bill Gates, homem mais rico do mundo e importante filantropo, disse no domingo que os gastos dos países ricos no combate à mudança climática em países em desenvolvimento ameaçam causar cortes perigosos na ajuda a questões de saúde. O cofundador da Microsoft	https://sustentabilidade.estadao.com.br/noticias/geral,bill-gates-teme-que-verba-climatica-prive-saude-de-ajuda,501101
25 de janeiro de 2010 - 10h56	Em pesquisa, mundo critica demora em salvar ambiente	SUSTENTABILIDADE	Não tem imagem	Em pesquisa, mundo critica demora em salvar ambiente NOVA YORK (Reuters Life!) - Cerca de dois terços das pessoas acreditam que seus governos e líderes empresariais não estão tomando as medidas corretas ou no ritmo acertado para evitar a mudança climática global, segundo uma pesquisa internacional feita	https://sustentabilidade.estadao.com.br/noticias/geral,em-pesquisa-mundo-critica-demora-em-salvar-ambiente,501098
25 de janeiro de 2010 - 10h44	Consulta pública busca padrões para a REDD	COP-16	Não tem imagem	Consulta pública busca padrões para a REDD de março (http://www.climate-standards.org/REDD+/). Debatida durante o ano de 2009, a proposta tem como objetivo criar padrões para que governos, ONGs e instituições privadas possam implementar projetos de Redd respeitando comunidades, povos indígenas e gerando benefícios para a biodiversidade	https://sustentabilidade.estadao.com.br/noticias/geral,consulta-publica-busca-padroes-para-a-redd,501092
25 de janeiro de 2010 - 10h11	Fórum Social Mundial faz revisão de seus 10 anos	GERAL	Não tem imagem	Fórum Social Mundial faz revisão de seus 10 anos . "É uma constatação de que as coisas são difíceis", afirma, citando como exemplo a recente cúpula sobre mudanças climáticas em Copenhague, em dezembro. "Temos que insistir nestas e apresentar novas propostas", recomenda.	https://www.estadao.com.br/noticias/geral,forum-social-mundial-faz-revisao-de-seus-10-anos,501075
25 de janeiro de 2010 - 00h00	Emergentes cobram promessa da COP-15	NOTAS	Não tem imagem	Emergentes cobram promessa da COP-15 -se a ajudar as nações mais pobres a lidar com os efeitos da mudança climática.	https://www.estadao.com.br/noticias/geral,emergentes-cobram-promessa-da-cop-15,500846
25 de janeiro de 2010 - 00h00	Para pensar em casa	ARTIGO	Não tem imagem	Para pensar em casa dos bilhões de dólares se mostram insuficientes.Terremoto não é um evento de origem climática. Ou pelo menos não diretamente. Mas qual o efeito das mudanças climáticas no movimento das placas tectônicas? Será que há relação entre o aquecimento dos oceanos e o aumento da velocidade das placas. Será	https://www.estadao.com.br/noticias/geral,para-pensar-em-casa,500824
24 de janeiro de 2010 - 19h00	Grupo que inclui Brasil cobra promessa dos países ricos contra aquecimento global	SUSTENTABILIDADE	Não tem imagem	Grupo que inclui Brasil cobra promessa dos países ricos contra aquecimento global O Brasil, a China, a Índia e a África do Sul fizeram neste domingo um apelo para que os países ricos entreguem em 2010 os US$ 10 bilhões (R$ 18 bihões) prometidos para ajudar as nações mais pobres a lutar contra as mudanças climáticas.O grupo, conhecido como BASIC, disse que o dinheiro precisa	https://sustentabilidade.estadao.com.br/noticias/geral,grupo-que-inclui-brasil-cobra-promessa-dos-paises-ricos-contra-aquecimento-global,500781
24 de janeiro de 2010 - 15h02	Brasil e China cobram US$ 10 bi de ricos contra efeito estufa	SUSTENTABILIDADE	Não tem imagem	Brasil e China cobram US$ 10 bi de ricos contra efeito estufa e convencer seus parceiros no Basic a ajudar os países mais pobres a se adaptarem às mudanças climáticas", afirmou o diretor de Campanhas do Greenpeace, Sergio Leitão.	https://sustentabilidade.estadao.com.br/noticias/geral,brasil-e-china-cobram-us-10-bi-de-ricos-contra-efeito-estufa,500722
24 de janeiro de 2010 - 01h20	O que passou	ALIÁS	Não tem imagem	O que passou sentiu um de tremor de 6,2 graus, que deixou 14 pessoas feridas. ONU admite erro sobre derretimento Cientistas responsáveis pelo relatório do Painel Intergovernamental de Mudanças Climáticas (IPCC) da ONU admitem erros na previsão do derretimento das geleiras do Himalaia. Publicado em 2007	https://alias.estadao.com.br/noticias/geral,o-que-passou,500646
23 de janeiro de 2010 - 14h50	Chefe do painel de Clima da ONU descarta renúncia	INTERNACIONAL	Não tem imagem	Chefe do painel de Clima da ONU descarta renúncia O chefe do painel de cientistas das Nações Unidas para o Clima, Rajendra Pachauri, disse hoje que ele não vai pedir demissão do cargo, apesar de admitir os erros publicados no relatório do Painel Intergovernamental de Mudanças Climáticas (IPCC), publicado em 2007. Ele também afirmou que não será	https://internacional.estadao.com.br/noticias/geral,chefe-do-painel-de-clima-da-onu-descarta-renuncia,500436
23 de janeiro de 2010 - 14h06	Chefe de clima da ONU descarta renúncia após erro sobre geleiras	SUSTENTABILIDADE	Não tem imagem	Chefe de clima da ONU descarta renúncia após erro sobre geleiras . Um relatório de 2007 do Painel Intergovernamental de Mudanças Climáticas (IPCC) informou que o aquecimento global poderia causar o desaparecimento de milhares de geleiras se o seu ritmo não diminuísse. Rajendra Pachauri, chefe do painel, disse a repórteres em Nova Délhi	https://sustentabilidade.estadao.com.br/noticias/geral,chefe-de-clima-da-onu-descarta-renuncia-apos-erro-sobre-geleiras,500424
05 de fevereiro de 2010 - 16h48	Especialista alerta para relaxamento do combate à Aids	SAÚDE	Não tem imagem	Especialista alerta para relaxamento do combate à Aids uma emergência está destinada a alimentar o desejo de políticos de agir contra novas ameaças. A mudança climática e o ambiente são as grandes questões do momento, e os políticos podem abandonar a luta contra a Aids, disse ele. "No momento, milhões de africanos estão sob tratamento para HIV/Aids sob cortesia	https://saude.estadao.com.br/noticias/geral,especialista-alerta-para-relaxamento-do-combate-a-aids,506992
05 de fevereiro de 2010 - 12h11	ONU defende painel do clima de erro sobre degelo no Himalaia	SUSTENTABILIDADE	Não tem imagem	ONU defende painel do clima de erro sobre degelo no Himalaia Climática (IPCC, na sigla em inglês), disse que esse órgão científico "continua sendo sem dúvida o melhor e mais sólido fundamento" para a avaliação da questão climática no planeta.   Veja também: Índia pede aos países ricos ajuda contra a mudança climática Chefe do IPCC diz que relatório climático tinha	https://sustentabilidade.estadao.com.br/noticias/geral,onu-defende-painel-do-clima-de-erro-sobre-degelo-no-himalaia,506903
05 de fevereiro de 2010 - 10h36	Índia pede aos países ricos ajuda contra a mudança climática	SUSTENTABILIDADE	https://busca.estadao.com.br/fotos/Manmohan_Singh_premie_india_EFE.jpg	Índia pede aos países ricos ajuda contra a mudança climática O primeiro-ministro da Índia, Manmohan Singh, pediu nesta sexta-feira, 5, aos países ricos que tomem medidas intensas na luta contra a mudança climática e reiterou maior assistência financeira e técnica aos países pobres para conseguir um acordo internacional satisfatório.   Veja também: Chefe	https://sustentabilidade.estadao.com.br/noticias/geral,india-pede-aos-paises-ricos-ajuda-contra-a-mudanca-climatica,506870
05 de fevereiro de 2010 - 08h39	Chefe do IPCC diz que relatório climático tinha apenas um erro	SUSTENTABILIDADE	https://busca.estadao.com.br/fotos/rajandra_ipcc_efe.JPG	Chefe do IPCC diz que relatório climático tinha apenas um erro Os erros revelados recentemente em um relatório da ONU sobre mudanças climáticas não invalidam os dados científicos que mostram a necessidade de ações para evitar as consequências dessas mudanças, segundo afirma o principal cientista responsável pelo documento. Veja também: ONU defende painel	https://sustentabilidade.estadao.com.br/noticias/geral,chefe-do-ipcc-diz-que-relatorio-climatico-tinha-apenas-um-erro,506822
04 de fevereiro de 2010 - 13h48	Lições da COP-15 devem inspirar COP-16, dizem ONGs	SUSTENTABILIDADE	https://busca.estadao.com.br/fotos/ongs_divulgacao_vitae_civilis_interna.jpg	Lições da COP-15 devem inspirar COP-16, dizem ONGs A cúpula do clima em Copenhague, COP-15, não trouxe o acordo ambicioso que todas as organizações não governamentais (ONGs) reivindicavam para as negociações internacionais de políticas e ações em mudanças climáticas.  Mas a mobilização da sociedade trouxe avanços significativos para a forma	https://sustentabilidade.estadao.com.br/noticias/geral,licoes-da-cop-15-devem-inspirar-cop-16-dizem-ongs,506406
04 de fevereiro de 2010 - 13h38	Empresas e governos sentem ameaça na luta climática, diz ONU	SUSTENTABILIDADE	https://busca.estadao.com.br/fotos/yvo_de_boer_Anja_Niedringhaus_AP2.jpg	Empresas e governos sentem ameaça na luta climática, diz ONU Certos países e certas empresas sentem-se ameaçados pelos esforços crescentes de combate às mudanças climáticas, disse nesta quinta-feira, 4, o chefe climático da ONU, Yvo de Boer, depois de outras autoridades terem falado de uma campanha para minar um consenso em relação ao aquecimento global	https://sustentabilidade.estadao.com.br/noticias/geral,empresas-e-governos-sentem-ameaca-na-luta-climatica-diz-onu,506402
04 de fevereiro de 2010 - 13h06	Nova comissão analisa vazamento de e-mails sobre aquecimento global	SUSTENTABILIDADE	Não tem imagem	Nova comissão analisa vazamento de e-mails sobre aquecimento global Uma comissão acadêmica de inquérito apurou longamente a acusação de má conduta feita a um climatologista da Universidade do Estado de Pensilvânia, mas será convocado um segundo júri para determinar o quanto o comportamento do pesquisador minou a fé pública na ciência da mudança climática, comunicou	https://sustentabilidade.estadao.com.br/noticias/geral,nova-comissao-analisa-vazamento-de-e-mails-sobre-aquecimento-global,506389
04 de fevereiro de 2010 - 12h53	FGV: IPC-C1 tem a maior taxa desde maio de 2008	ECONOMIA	Não tem imagem	FGV: IPC-C1 tem a maior taxa desde maio de 2008 . "Em janeiro, concentramos aumentos de preços em itens de peso. Os preços dos alimentos in natura sobem, devido às variações climáticas, e temos nessa época também o impacto do reajuste nas mensalidades escolares, realizado costumeiramente em janeiro", disse Braz. A inflação no setor de alimentação	http://economia.estadao.com.br/noticias/geral,fgv-ipc-c1-tem-a-maior-taxa-desde-maio-de-2008,3839e
04 de fevereiro de 2010 - 00h00	Acordo de Copenhague recebe adesão de 55 países	AMBIENTE	Não tem imagem	Acordo de Copenhague recebe adesão de 55 países Um total de 55 países se associou ao Acordo de Copenhague, que tem o objetivo de combater as mudanças climáticas. O acordo foi firmado durante a Conferência do Clima da ONU (COP-15) em dezembro, na Dinamarca. O prazo oficial para os países se associarem ao documento terminou no domingo, porém	https://www.estadao.com.br/noticias/geral,acordo-de-copenhague-recebe-adesao-de-55-paises,506204
04 de fevereiro de 2010 - 00h00	Pacto entre EUA e Taiwan é recado para Pequim	ÁSIA	Não tem imagem	Pacto entre EUA e Taiwan é recado para Pequim sobre mudança climática em Copenhague e colocando-se contra as demandas dos EUA ao Conselho de Segurança por sanções mais severas contra o Irã. Agora, o governo Obama começa a revidar. Ao anunciar na sexta-feira um pacote de vendas de armas para Taiwan, no valor de US$ 6 bilhões, os EUA atingiram	https://www.estadao.com.br/noticias/geral,pacto-entre-eua-e-taiwan-e-recado-para-pequim,506216
03 de fevereiro de 2010 - 20h41	EUA confirmam etanol como biocombustível avançado	ECONOMIA	Não tem imagem	EUA confirmam etanol como biocombustível avançado das emissões dos biocombustíveis. A reafirmação da superioridade do etanol de cana na redução de gases de efeito estufa confirma que a produção sustentável de um biocombustível pode ter um papel importante no combate às mudanças climáticas. Talvez este reconhecimento influencie aqueles que buscam levantar	http://economia.estadao.com.br/noticias/geral,eua-confirmam-etanol-como-biocombustivel-avancado,3728e
03 de fevereiro de 2010 - 20h41	China, Índia e Rússia ainda não endossaram Acordo de Copenhague	ACORDO	Não tem imagem	China, Índia e Rússia ainda não endossaram Acordo de Copenhague Mais de 80 nações assinaram o Acordo de Copenhague para combater as mudanças climáticas mas a China, a Índia e a Rússia estão entre os países que ainda têm de esclarecer se vão endossar o documento, segundo dados divulgados pelas Nações Unidas. A Secretaria de Mudanças Climáticas da ONU escreveu	https://sustentabilidade.estadao.com.br/noticias/geral,china-india-e-russia-ainda-nao-endossaram-acordo-de-copenhague,505853
03 de fevereiro de 2010 - 18h48	Defesa Civil só existe de fato em menos de 20% das cidades do Brasil	POLÍTICA	Não tem imagem	Defesa Civil só existe de fato em menos de 20% das cidades do Brasil .Segundo ela, com a possibilidade de aumento de desastres naturais, sobretudo em conseqüência das mudanças climáticas, seria "ideal" que cada município tivesse "uma estrutura mínima, pelo menos"."Alguns prefeitos não vêem necessidade em investir na Defesa Civil por não terem grande incidência	https://politica.estadao.com.br/noticias/geral,defesa-civil-so-existe-de-fato-em-menos-de-20-das-cidades-do-brasil,505803
03 de fevereiro de 2010 - 17h57	Primeiros processos por mudança climática começam a aparecer nos EUA	CLIMA	Não tem imagem	Primeiros processos por mudança climática começam a aparecer nos EUA . Se por um um lado parece claro que algo realmente está alterando o clima em Kivalina, por exemplo, por outro não há como ligar isso às gigantes de petróleo, da energia e do carvão.  A conselheira para energia e mudanças climáticas da administração Obama, Carol M. Browner, disse ao The New York Times	https://sustentabilidade.estadao.com.br/noticias/geral,primeiros-processos-por-mudanca-climatica-comecam-a-aparecer-nos-eua,505776
03 de fevereiro de 2010 - 17h29	Obama apresenta estratégia para estimular biocombustível	SUSTENTABILIDADE	Não tem imagem	Obama apresenta estratégia para estimular biocombustível em etanol   A ação é parte de do esforço do governo para angariar votos para um projeto de lei sobre mudança climática que se encontra no Senado e tem como objetivo estimular a produção de uma fonte de energia de baixa emissão de carbono e ajudar o país a reduzir sua dependência de combustíveis fósseis	https://sustentabilidade.estadao.com.br/noticias/geral,obama-apresenta-estrategia-para-estimular-biocombustivel,505764
03 de fevereiro de 2010 - 16h57	Fraudadores online atacam mercado de carbono na Europa	SUSTENTABILIDADE	Não tem imagem	Fraudadores online atacam mercado de carbono na Europa do Quadro das Nações Unidas para a Mudança Climática (UNFCCC) disse ter conhecimento de nove transações fraudulentas, mas que o software dos registros nacionais, operado pelos membros do Protocolo de Kyoto, não parece ter sido afetado.	https://sustentabilidade.estadao.com.br/noticias/geral,fraudadores-online-atacam-mercado-de-carbono-na-europa,505751
